"";"Artiste";"Texte";"id"
"15127";"alonzo";". Là-bas je marcherais pieds nus, on m’jugera pour ce que je suis, tu sais Là-bas c’est Desert Land. Debout au lever du soleil pour ne pas vivre à moitié ça vie, tu sais. Si je pars, jamais j’rentre. Ici le ciel est gris, les couples ne tiennent pas Ici les main-courantes défilent au commissariat. Là-bas c’est loin, on m’dit quand on te donne on n’attend rien. Ici on partage plus que nos joints, ici c’est stone hein Ici la boite aux lettres te rend dépressive. J’ai entendu dire que là-bas l’air est pur, l’esprit est positif Laisse-moi partir que je kiffe, là-bas de l’autre côté d’la rive, où le respect existe encore. Là-bas où on s’aime, à la vie, à la mort Là-bas où la foi fait qu’on soit tous en accord, ouais. J’irai là où le vent m’emporte, loin de là !. ";2203
"15130";"soprano";". Oh oh oh oh oh !. Oh oh oh oh oh !. Besoin de changer d’air pour être vivant. Oh oh oh oh oh !. Oh oh oh oh oh !. Là-bas peut-être que l’air est différent Ici c’est dead, là-bas peut-être…Paroles rédigées et expliquées par la communauté Rap Genius France. . .             .           .         ";2203
"15134";"alonzo";". Toi, fais c’que tu veux, parle tant qu’tu peux. Mets-toi le feu, on est bête et méchant. Toi, fais c’que tu veux, parle tant qu’tu peux. Mets-toi le feu, on est bête et méchant. On est bête et méchant, on est bête et méchant (x3). On est, on est, on est, on est, on est bête et méchant. ";2204
"15135";"alonzo";". J’débarque avec ma p’tite équipe, w Allah, penses-tu que j’suis riche ?. Mon pote a le calibre sous le bras, veux-tu être ma biche ?Quartier nord y’a du haschich, on sort tout droit de Greenwich Khamsa fi ainik tu chouf mal (chouf mal) Bitch. On les switch, on les, on les switch Alonz’itovich De la bouche, j’envoie des cartouches, tous tes morts se couchent Stylé en Jordan ou en Hogan, à la Damon Dash Toi t’as une dégaine de tuple dance, en mode mort aux vaches Qu’il se cache, dis-moi qui nous cherche, nous on danse sur Lil Bow Wow (sur Lil Bow Wow !)Dans la-dans la piste, trop de libido, Zé Pequeno. Fais briller le cash, ça s’agite, vite, coupe pleine. J’suis la tête d’affiche, et j’m’en fiche !. ";2204
"15140";"alonzo";". Toi, fais c’que tu veux, parle tant qu’tu peux. Mets-toi le feu, on est bête et méchant. Toi, fais c’que tu veux, parle tant qu’tu peux. Mets-toi le feu, on est bête et méchant. On est bête et méchant, on est bête et méchant (x3). On est, on est, on est, on est, on est bête et méchant Paroles rédigées et expliquées par la communauté Rap Genius France. . .             .           .         ";2204
"15142";"alonzo";"Alors on sort la kalash Tout le monde recule je suis pété au sky. Attrapez-le au pire on va le attacher. Ça va partir en couille on va se tacher, yeah Sort la kalash Tout le monde recule je suis pété au sky. Attrapez-le au pire on va le attacher. Ça va partir en couille on va se tacher, yeah. ";2205
"15150";"alonzo";"Alors on sort, sort, sort. Alors on sort, sort, sort. Alors on sort, sort, sort. Alors on sort, sort, sort Paroles rédigées et expliquées par la communauté Rap Genius France. . .             .           .         ";2205
"15152";"alonzo";". Désolé mama mais j’ai dû le tuer à la sortie d’l’autoroute. Au volant de son destin il s’est mis à prier, en espérant que dieu l’écoute. Il m’a supplié, mais je l’ai fumé, désormais chacun sa route. Il m’a supplié, mais je l’es fumé, mama mets le dans la soute. ";2206
"15153";"alonzo";"Tout l’monde en parle mais il tire en l’air. Combien ont les couilles en titane pour tenir le fer. Je viens d’enlever une vie humaine. Des ra-ta-ta-ta-tah dans l’abdomen. Mama je ne tremble même pas. J’finirai surement dans le même cas. Cocaïné dans le corps, chargé BRAAAA. J’ai le son qui raisonne. ";2206
"15155";"alonzo";". Ici mama les mentalités sont dans un cul de sac. Pour les règlements de compte on fait pas appel à la bac. C’est le ghetto (C’est le ghetto). Les infos diffusent les fusillades et les grosses descentes dans les quartiers chauds. On vit tous pareil depuis petits entassés dans des H.L.M. Y’a des écoliers, les gens droits et le business en interne. Les sirènes, le système, la, la classe moyenne. L’argent ramène les problèmes, laisse, laisse. J’termine mama, les jeunes d’aujourd’hui plus les mêmes que dans ton temps. Les sentiments, le comportement sont plus les mêmes, c’est réel. J’vais finir au trou, dix ans dans la bouche Mama t’as bien fait ton rôle de mère mais dehors c’est la guerre ne me demande pas pourquoi !. ";2206
"15157";"alonzo";". Tu sais qu’ye a qu’le corps qu’on enterre. Mon âme a été prise par dieu mise sous scellé. Deux ans qu’t’es enfermée, ta cellule j’ai hanté. Mon visage sur les murs en poster. Entre pote, moi pilote, toi co-pilote J’me souviens encore de la Hollande et les Coffee Shops. Dans la merde, dans les moments d’joie, t’étais mon associé, rien à perdre. Pourquoi t’as fait ça, j’comprends pas, explique moi?. Vous allez me rejoindre vous verrez. Fils de pute j’suis dans la vallée de la mort, t’es qu’un enculé, brûlez. Toi et tous les mecs qui sont sur ce coup monté. J’vais te hanter, te hanter l’angoisse va te démonter, entier. Tous les jours qui viennent, toutes les semaines. Chaque année ta peine, j’vais la pourrir promis t’auras d’la compagnie. Elle t’appelait mon fils, ma mama, te tourne pas, regarde moi. J’suis pas le diable, hier j’étais un homme !. Hier j’étais un homme ! (Mama… Mama… Mama… Mama…). ";2206
"15159";"alonzo";"6.6.6…Quand mon coeur parle, ma bouche écoute et mes oreilles s’taisent Suis-je une hypothèse ou l’enfant d’Adam & Eve ?J’ai vu la nuit tomber à midi Tuez-moi comme John Lennon car je marche pieds nus dans la braise Yeah… Kassim… Yeah…. La gorge serrée, la gorge café, la gorge corsée, la gorge imbibée de véritéAmour, Gloire & Cité. Ils ne savent pas où j’ai mal. Comment veulent-ils me soigner ?. Comment veulent-ils me soigner ?Yeah… (Kassim… Kassim…), Yeah…Choisir de ne pas croire au diable me protégera pas de lui L’homme est intelligent depuis longtemps, lui-aussi La seule journée facile c’était hier. J’ai peur qu’mes rêves s’réalisent. Je me suis vu sombrer en enfer. À qui le dire ? À qui se confier ?. Je ne suis qu’un père, pour qui je vis ?. Pour qui j’pleurais ? Si je viens à l’perdre Un cheveux blanc qui pousse chaque matin. Comment veut-tu qu’j’te dise que j’ai rien à perdre, sale fou…. ";2207
"15162";"alonzo";"Car le diable n’a pas d’couleur. Pas de race, pas d’origine Regarde les moi, glorifier Obama tous ces meskines N’oublie pas l’accent grave sur le “e” de papèe Chacun ses péchés, j’pense déjà être bien chargé. Il n’y plus de respect. Le passé l’a voléLe cerveau des petits a été violéTraduis-moi dans le langage des signes. J’ai des choses à dire l’époque est endiablée…. ";2207
"15165";"alonzo";"Yeah…. Amour, Gloire & Cité. On s’est regardés un peu plus loin que nos barreaux. On s’est regardés un peu plus loin que le béton, mamée. T’inquiète pas. L’homme est intelligent depuis longtemps. 6.6.6 que dieu nous écarte. Dis-leur…. . Paroles rédigées et expliquées par la communauté Rap Genius France. . .             .           .         ";2207
"15174";"a2h";". Chaque jour même rengaine doggy, au lit, banlieue de paris. Petite weed euphorique pour épicer ma rhétorique. Je suis paré pour kill, donne le beat le jus, des hits. Des tubes le esquive de flic et vécu. Comme un sport au quotidien ( quotidien ). On verra en gros qui viens et monte sur la capitale. On chill dans des fast food et des shop de sapes. Certain fantasme partouse entouré de corps de femmes. Je veux mon cachet, ma sacem et puis prendre le large. En gros des jeunes simples, une petite bande de barge. On oublie pas nos valeurs même si on prend de l'âge. Oui jamais à le heure sauf pour venir prendre le cash. La nuit on kick dans des salles, des pubs, des festivals. On rime sale depuis la MJC, la mère qui râle. On se en souvient bien, on rit pour un rien. Génération internet qui mise tout sur un lien. ";2209
"15200";"booba";"I.Z.I, yeah. Izi ! yeah !Dans mon cerveau ce est la hass comme à Khartoum Au lieu de rayer ma caisse bâtard dis-moi ""bsahtkoum""Les RG me espionnent, de Miami à Corbeil-Essonnes Plus rien ne m'étonne, déterminé comme Pappy Mason On me tire dessus au pompe, rien de bien folichon Nouveau son dans les bacs, négros en décomposition Bitch va me faire un plat chaud, me faut des forces pour kill un facho Avec dix kilos de zeb, une colombienne je peux me plaire au cachot Je ai fait les 400 ouc', le Allée du Forum à la Place Haute. Je suis Sénégal Hood, Mali, Tchad, Burkina Faso Je ai beau temps, tu as temps sale Je suis Ligue 1, te es foot en salle Je voyage en jet, te es en éco chez Lufthansa Ce est pour mes Bafé Gomis, mes OGe s, mes homies H24 sur le ter-ter, nique sa mère la Terre Promise. Grosses cailles-ra, gros biz, tous mes scarlas unis Regarde les matchs en présidentielles avec Carla Bruni. ";2215
"15241";"niro";"Je ai pas ton temps, paye comptant, on va se entendre Prends ta retraite tout le monde se ra content, ils veulent rapper jusqu'à 50 ans, hmmm... bref, chacun son temps Je fonce dans le tas, graille du bitume ce est pas consistant Je crève la dalle comme au Pakistan niama, garde tes distances, inche Allah qu'ça marche. Intermittent, on baise le match à la première mi-temps, no more drama Fuck la France avec le sourire comme Barack Obama-bama Ceux qui parlent mal on va les 3ammar, te en as pas marre de parler de Glock et de pare-balles Quand ça rafale ça fait ""Papapah"" ye a plus personne qui parle de Famas Black doggy, beleck à mes sloughis De la hi', du paki sur le parking, on a détaillé ve là les los-ki. K.O.R.O, F.E.Y, beleck, drive by harbat tselek tselek Ce est pour mes rats ta3 DD et Kenned, Inche Allah que on prenne le bénef. ";2221
"15245";"niro";". Beleck beleck, huh, beleck beleck beleck, huh huh. Beleck beleck, huh, beleck beleck beleck, huh huh. Beleck beleck, huh, beleck beleck beleck, huh huh. Beleck beleck, huh, beleck beleck, yeah Beleck si tu rejoins pas notre communauté Rap Genius France. . .             .           .         ";2221
"15246";"niro";"Oyez oyez sapapaya Je veux générer plus de seille-o que la chatte à Zahia Khey si te as de la hiya hafak douer m3aya Tellement je vous baise je fais plus du rap je fais des chansons paillardes On sait qui met le faya dans la rue hami ce est die. Ye a, plus rien à tter-gra, je roule ma putain de fusée Ariane Mon cerveau se est noyé, retourné comme un kayak. Viens on se arrange, fais pas le daleux, même si ce est chacun sa liasse On va tous caner comme Aaliyah, R.I.M.K N.I.R.O., Street Lourd Mafia putains de parias Se arranger avec toi, ce est un bourbier comme le mariage. Les épreuves de la vie trompent peu, arrange 2-3 litrons de beuh Envoie le armée, ce est pas les CRS qui éviteront le zbeul Héro, crack, cess', fusil de assaut, grosses fesses. Je côtoie que des cassos qui flirtent avec des grosses peines Comment tu veux que on se respecte, si tu hzak plus haut que tes grosses fesses. Je leur mets un boulevard, ye a que des Philippe Bouvard : ils ont la grosse tête. ";2222
"15251";"niro";"Les plus gros fournisseurs mondial, numéro uno dans la sel3a Ketama 10 ans avant toi, on a la frappe que tu détailleras. Que des sales rats dans les parages, à la baraque ye a la baraka. We Made It, si les portes se ferment, on passe par la cave. ";2222
"15253";"niro";". R.I.M.K, N.I.R.O, Bylka Maghrebi Arrête de faire le baron, viens on se arrange habibi. Baisse le taro, kilos de frappe, kilos de beuh, kilos de amné,les lions les fennecs Pas de hachma entre nous, viens on se arrange, sa mère on nique le bénéf'. ";2222
"15318";"niro";". Laissez laissez laissez... Laissez passer le artiste, arrachez vous de la piste. N.I.R.O, lel-Bi, on calcule pas tes mcs. Ils racontent que de la merde gros, ils se noyent dans la pisse Baise ta relève de zoulous on le envoie à le hospice. ";2229
"15320";"niro";". Laissez passer le artiste, arrachez vous de la piste. N.I.R.O, lel-Bi, on calcule pas tes mcs. Ils racontent que de la merde gros, ils se noyent dans la pisse. Baise ta relève de zoulous on le envoie à le hospice Leur chich, leur coke, tu vois ce que je veux dire ?De le arrachée au braquo, tu vois ce que je veux dire ?. Gros club, carré VIP, tu vois ce que je veux dire ?. Star Wars, Champions League, tu vois ce que je veux dire ?. ";2229
